commune,emi.pol2012.nox[0],emi.pol2012.nox[1],emi.pol2012.nox[2],emi.pol2012.nox[3],emi.pol2012.nox[4],emi.pol2012.nox[5],emi.pol2010.nox[0],emi.pol2010.nox[1],emi.pol2010.nox[2],emi.pol2010.nox[3],emi.pol2010.nox[4],emi.pol2010.nox[5]
66143,801.4021207039999,1250.402120704,1602.804241408,1602.804241408,801.402120704,2500.804241408,801.4021207039999,683.402120704,801.402120704,1602.804241408,400.701060352,1366.804241408
66144,134974.4796438216,135407.479643822,134974.479643822,134974.479643822,269948.959287643,270814.959287643,134974.4796438216,135160.479643822,134974.479643822,269948.959287643,134974.479643822,135160.479643822
66145,50346.62482582881,50550.6248258288,50346.6248258288,50346.6248258288,50346.6248258288,50550.6248258288,50346.62482582881,50640.6248258288,100693.249651658,201386.499303315,50346.6248258288,101281.249651658
66146,17661.40742781293,17377.4074278129,35322.8148556259,35322.8148556259,17661.4074278129,34754.8148556259,17661.40742781293,17364.4074278129,35322.8148556259,70645.6297112517,8830.7037139065,17364.4074278129
66147,16015.280052928492,15869.2800529285,32030.560105857,32030.560105857,32030.560105857,15869.2800529285,16015.280052928492,16304.2800529285,16015.2800529285,16015.2800529285,32030.560105857,16304.2800529285
66148,13487.296603968536,13026.2966039685,26974.5932079371,53949.1864158742,13487.2966039685,13026.2966039685,13487.296603968536,13979.2966039685,13487.2966039685,13487.2966039685,13487.2966039685,27958.5932079371
66149,23296.88245603329,23268.8824560333,46593.7649120666,46593.7649120666,46593.7649120666,23268.8824560333,23296.88245603329,23324.8824560333,46593.7649120666,93187.5298241332,23296.8824560333,46649.7649120666
66150,7304.00033337696,7213.000333377,7304.000333377,7304.000333377,14608.0006667539,14426.0006667539,7304.00033337696,7443.000333377,14608.0006667539,29216.0013335078,3652.0001666885,14886.0006667539
66151,410.6771771020001,387.677177102,821.354354204,1642.708708408,205.338588551,775.354354204,410.6771771020001,761.677177102,821.354354204,1642.708708408,410.677177102,1523.354354204
66152,387.93620352400006,874.936203524,387.936203524,775.872407048,193.968101762,874.936203524,387.93620352400006,220.936203524,387.936203524,387.936203524,775.872407048,441.872407048
66153,3515.560709242978,3178.560709243,3515.560709243,3515.560709243,3515.560709243,6357.121418486,3515.560709242978,3824.560709243,3515.560709243,3515.560709243,3515.560709243,7649.121418486
66154,873.6784011024882,1037.6784011025,873.6784011025,873.6784011025,873.6784011025,1037.6784011025,873.6784011024882,687.6784011025,1747.356802205,3494.71360441,436.8392005512,1375.356802205
66155,835.6649342940001,1212.664934294,835.664934294,835.664934294,835.664934294,2425.329868588,835.6649342940001,489.664934294,1671.329868588,1671.329868588,835.664934294,979.329868588
66156,1918.4930105467154,2393.4930105467,3836.9860210934,3836.9860210934,1918.4930105467,2393.4930105467,1918.4930105467154,1570.4930105467,1918.4930105467,3836.9860210934,1918.4930105467,1570.4930105467
66157,50.1663392582,-340.8336607418,100.3326785164,100.3326785164,100.3326785164,-681.6673214836,50.1663392582,269.1663392582,100.3326785164,100.3326785164,50.1663392582,269.1663392582
66158,1673.553436566,1513.553436566,3347.106873132,3347.106873132,3347.106873132,1513.553436566,1673.553436566,1368.553436566,1673.553436566,3347.106873132,836.776718283,2737.106873132
66159,293.371954945,325.371954945,293.371954945,586.74390989,146.6859774725,325.371954945,293.371954945,100.371954945,293.371954945,293.371954945,586.74390989,100.371954945
66160,8926.494787655838,9291.4947876558,8926.4947876558,8926.4947876558,8926.4947876558,9291.4947876558,8926.494787655838,9110.4947876558,17852.9895753117,35705.9791506233,8926.4947876558,9110.4947876558
66161,9572.404398811317,9166.4043988113,19144.8087976226,19144.8087976226,9572.4043988113,9166.4043988113,9572.404398811317,9980.4043988113,9572.4043988113,9572.4043988113,9572.4043988113,19960.8087976226
66162,4567.385484801,4830.385484801,4567.385484801,4567.385484801,4567.385484801,4830.385484801,4567.385484801,5019.385484801,9134.770969602,18269.541939204,4567.385484801,10038.770969602
66164,225650.78006262018,226055.78006262,451301.56012524,902603.120250481,112825.39003131,452111.56012524,225650.78006262018,225901.78006262,451301.56012524,451301.56012524,225650.78006262,225901.78006262
66165,13581.656005956569,13314.6560059566,27163.3120119131,54326.6240238263,13581.6560059566,26629.3120119131,13581.656005956569,13732.6560059566,13581.6560059566,27163.3120119131,13581.6560059566,27465.3120119131
66166,873.2497103710001,741.249710371,1746.499420742,1746.499420742,1746.499420742,741.249710371,873.2497103710001,910.249710371,1746.499420742,1746.499420742,1746.499420742,1820.499420742
66167,13646.446446647149,14103.4464466472,13646.4464466472,27292.8928932943,13646.4464466472,28206.8928932943,13646.446446647149,13776.4464466471,27292.8928932943,54585.7857865886,13646.4464466472,13776.4464466471
66168,10283.257956753483,10309.2579567535,10283.2579567535,20566.515913507,5141.6289783768,10309.2579567535,10283.257956753483,10653.2579567535,10283.2579567535,10283.2579567535,20566.515913507,21306.515913507
66169,1630.334044243086,2017.3340442431,3260.6680884862,3260.6680884862,1630.3340442431,4034.6680884862,1630.334044243086,1403.3340442431,1630.3340442431,3260.6680884862,815.1670221215,1403.3340442431
66170,1277.902414938,1591.902414938,1277.902414938,1277.902414938,1277.902414938,3183.804829876,1277.902414938,1359.902414938,1277.902414938,2555.804829876,638.951207469,2719.804829876
66171,30365.89202338137,30170.8920233814,60731.7840467627,60731.7840467627,60731.7840467627,30170.8920233814,30365.89202338137,29926.8920233814,30365.8920233814,30365.8920233814,60731.7840467627,29926.8920233814
66172,62089.524708795994,61832.524708796,124179.049417592,248358.098835184,31044.762354398,61832.524708796,62089.524708795994,61974.524708796,124179.049417592,248358.098835184,31044.762354398,61974.524708796
66173,14873.645641441133,15237.6456414411,29747.2912828823,29747.2912828823,14873.6456414411,15237.6456414411,14873.645641441133,15324.6456414411,14873.6456414411,14873.6456414411,29747.2912828823,30649.2912828823
66174,23843.286979706012,23628.286979706,23843.286979706,23843.286979706,47686.573959412,47256.573959412,23843.286979706012,23430.286979706,47686.573959412,95373.1479188241,23843.286979706,46860.573959412
66175,11201.442240731356,10893.4422407314,11201.4422407314,11201.4422407314,11201.4422407314,10893.4422407314,11201.442240731356,11469.4422407314,22402.8844814627,44805.7689629254,11201.4422407314,22938.8844814627
66176,19589.597711893384,19885.5977118934,39179.1954237868,78358.3908475735,9794.7988559467,19885.5977118934,19589.597711893384,19725.5977118934,19589.5977118934,39179.1954237868,9794.7988559467,19725.5977118934
66177,5178.203800593,5667.203800593,10356.407601186,20712.815202372,5178.203800593,11334.407601186,5178.203800593,5560.203800593,10356.407601186,20712.815202372,5178.203800593,5560.203800593
66178,13552.570774288184,13460.5707742882,13552.5707742882,27105.1415485764,13552.5707742882,26921.1415485764,13552.570774288184,14023.5707742882,27105.1415485764,27105.1415485764,27105.1415485764,28047.1415485764
66179,4596.07093633904,4246.070936339,9192.1418726781,9192.1418726781,4596.070936339,8492.1418726781,4596.07093633904,4520.070936339,4596.070936339,9192.1418726781,4596.070936339,4520.070936339
66180,32042.14304986143,31570.1430498614,32042.1430498614,64084.2860997229,16021.0715249307,31570.1430498614,32042.14304986143,32416.1430498614,64084.2860997229,64084.2860997229,32042.1430498614,64832.2860997229
66181,5441.071447787411,5821.0714477874,10882.1428955748,21764.2857911496,2720.5357238937,11642.1428955748,5441.071447787411,5439.0714477874,5441.0714477874,5441.0714477874,10882.1428955748,10878.1428955748
66182,22604.244040760695,22664.2440407607,45208.4880815214,45208.4880815214,45208.4880815214,22664.2440407607,22604.244040760695,22167.2440407607,45208.4880815214,90416.9761630428,11302.1220203803,22167.2440407607
66183,1511.7520031496485,1517.7520031497,3023.5040062993,3023.5040062993,1511.7520031497,3035.5040062993,1511.7520031496485,1735.7520031497,3023.5040062993,6047.0080125986,755.8760015748,3471.5040062993
66184,655.825350925,1022.825350925,655.825350925,1311.65070185,327.9126754625,1022.825350925,655.825350925,987.825350925,1311.65070185,2623.3014037,327.9126754625,987.825350925
66185,1194.8352214527097,1417.8352214527,1194.8352214527,2389.6704429054,597.4176107264,1417.8352214527,1194.8352214527097,1566.8352214527,1194.8352214527,2389.6704429054,1194.8352214527,3133.6704429054
66186,9844.336179199936,9513.3361791999,9844.3361791999,19688.6723583999,9844.3361791999,19026.6723583999,9844.336179199936,9382.3361791999,9844.3361791999,9844.3361791999,19688.6723583999,9382.3361791999
66187,13975.715732644374,14219.7157326444,27951.4314652887,55902.8629305775,13975.7157326444,14219.7157326444,13975.715732644374,14461.7157326444,13975.7157326444,27951.4314652887,13975.7157326444,28923.4314652887
66188,2258.095791035915,2455.0957910359,4516.1915820718,9032.3831641437,1129.047895518,4910.1915820718,2258.095791035915,1782.0957910359,2258.0957910359,2258.0957910359,4516.1915820718,3564.1915820718
66189,10974.5337885114,10752.5337885114,21949.0675770228,43898.1351540456,10974.5337885114,21505.0675770228,10974.5337885114,11231.5337885114,10974.5337885114,21949.0675770228,10974.5337885114,11231.5337885114
66190,592077.2458198289,591660.245819829,592077.245819829,592077.245819829,1184154.49163966,591660.245819829,592077.2458198289,591758.245819829,592077.245819829,1184154.49163966,296038.622909914,1183516.49163966
66191,68.8199917566,-202.1800082434,137.6399835132,275.2799670264,68.8199917566,-404.3600164868,68.8199917566,-99.1800082434,68.8199917566,137.6399835132,34.4099958783,-99.1800082434
66192,9275.059843975305,8918.0598439753,9275.0598439753,9275.0598439753,18550.1196879506,17836.1196879506,9275.059843975305,9216.0598439753,9275.0598439753,9275.0598439753,9275.0598439753,18432.1196879506
66193,14104.329723029248,13781.3297230292,14104.3297230292,28208.6594460585,14104.3297230292,27562.6594460585,14104.329723029248,13692.3297230292,14104.3297230292,28208.6594460585,7052.1648615146,13692.3297230292
66194,852.3938940619998,1345.393894062,852.393894062,852.393894062,852.393894062,2690.787788124,852.3938940619998,635.393894062,852.393894062,852.393894062,1704.787788124,1270.787788124
66195,19204.339624722124,18751.3396247221,38408.6792494442,38408.6792494442,19204.3396247221,37502.6792494442,19204.339624722124,18895.3396247221,19204.3396247221,38408.6792494442,9602.1698123611,37790.6792494442
66196,4548.923368371001,4458.923368371,9097.846736742,9097.846736742,9097.846736742,4458.923368371,4548.923368371001,4787.923368371,9097.846736742,9097.846736742,4548.923368371,9575.846736742
66197,1461.1751538369647,1321.175153837,2922.3503076739,2922.3503076739,2922.3503076739,1321.175153837,1461.1751538369647,1782.175153837,1461.175153837,2922.3503076739,1461.175153837,1782.175153837
66198,3052.1204708464124,2556.1204708464,6104.2409416928,12208.4818833857,3052.1204708464,2556.1204708464,3052.1204708464124,3374.1204708464,6104.2409416928,6104.2409416928,3052.1204708464,6748.2409416928
66199,465.093391613,902.093391613,465.093391613,465.093391613,930.186783226,1804.186783226,465.093391613,574.093391613,465.093391613,930.186783226,465.093391613,1148.186783226
66201,403.75699082999995,150.75699083,403.75699083,403.75699083,807.51398166,301.51398166,403.75699082999995,-3.24300917,403.75699083,403.75699083,807.51398166,-6.48601834
66202,1253.15453902557,1571.1545390256,2506.3090780511,5012.6181561023,1253.1545390256,3142.3090780511,1253.15453902557,1156.1545390256,1253.1545390256,1253.1545390256,1253.1545390256,1156.1545390256
66203,260.83179684613043,1.8317968461,260.8317968461,260.8317968461,521.6635936923,3.6635936923,260.83179684613043,431.8317968461,260.8317968461,521.6635936923,260.8317968461,431.8317968461
66204,646.3286315146908,636.3286315147,646.3286315147,646.3286315147,646.3286315147,636.3286315147,646.3286315146908,625.3286315147,1292.6572630294,1292.6572630294,646.3286315147,1250.6572630294
66205,5227.236424811262,5409.2364248113,5227.2364248113,5227.2364248113,5227.2364248113,5409.2364248113,5227.236424811262,5081.2364248113,5227.2364248113,5227.2364248113,5227.2364248113,5081.2364248113
66206,1721.2607861993047,1748.2607861993,1721.2607861993,3442.5215723986,860.6303930997,1748.2607861993,1721.2607861993047,1980.2607861993,1721.2607861993,3442.5215723986,1721.2607861993,3960.5215723986
66207,5945.530958329079,6128.5309583291,11891.0619166582,23782.1238333163,2972.7654791645,6128.5309583291,5945.530958329079,5691.5309583291,5945.5309583291,11891.0619166582,5945.5309583291,11383.0619166582
66208,27982.430861642286,27960.4308616423,27982.4308616423,27982.4308616423,27982.4308616423,55920.8617232846,27982.430861642286,28473.4308616423,55964.8617232846,55964.8617232846,27982.4308616423,56946.8617232846
66209,3809.141403780332,3825.1414037803,7618.2828075607,7618.2828075607,7618.2828075607,7650.2828075607,3809.141403780332,3949.1414037803,7618.2828075607,7618.2828075607,3809.1414037803,3949.1414037803
66210,29828.280492983835,29419.2804929838,59656.5609859677,59656.5609859677,59656.5609859677,29419.2804929838,29828.280492983835,29545.2804929838,29828.2804929838,29828.2804929838,59656.5609859677,59090.5609859677
66211,3549.263828612111,3677.2638286121,7098.5276572242,7098.5276572242,3549.2638286121,3677.2638286121,3549.263828612111,3464.2638286121,7098.5276572242,7098.5276572242,3549.2638286121,3464.2638286121
66212,20336.814167875273,20380.8141678753,40673.6283357505,81347.2566715011,10168.4070839376,40761.6283357505,20336.814167875273,20349.8141678753,40673.6283357505,40673.6283357505,40673.6283357505,40699.6283357505
66213,25566.162512035477,26037.1625120355,25566.1625120355,25566.1625120355,25566.1625120355,26037.1625120355,25566.162512035477,25782.1625120355,25566.1625120355,25566.1625120355,25566.1625120355,25782.1625120355
66214,159345.2355734622,159032.235573462,159345.235573462,159345.235573462,159345.235573462,318064.471146924,159345.2355734622,159323.235573462,318690.471146924,637380.942293849,79672.6177867311,159323.235573462
66215,1973.4660030302146,1522.4660030302,3946.9320060604,3946.9320060604,3946.9320060604,3044.9320060604,1973.4660030302146,1710.4660030302,1973.4660030302,3946.9320060604,1973.4660030302,3420.9320060604
66216,141.06803996924262,479.0680399692,282.1360799385,564.272159877,141.0680399692,479.0680399692,141.06803996924262,188.0680399692,282.1360799385,564.272159877,70.5340199846,188.0680399692
66217,92027.31484259288,92438.3148425929,184054.629685186,368109.259370371,46013.6574212964,92438.3148425929,92027.31484259288,91876.3148425929,184054.629685186,184054.629685186,184054.629685186,183752.629685186
66218,7812.916513259937,7531.9165132599,15625.8330265199,15625.8330265199,15625.8330265199,15063.8330265199,7812.916513259937,7588.9165132599,7812.9165132599,15625.8330265199,3906.45825663,15177.8330265199
66219,1057.3306378996,1138.3306378996,1057.3306378996,2114.6612757992,528.6653189498,2276.6612757992,1057.3306378996,1090.3306378996,2114.6612757992,4229.3225515984,528.6653189498,1090.3306378996
66220,62.91468999800001,170.914689998,62.914689998,125.829379996,62.914689998,341.829379996,62.91468999800001,-63.085310002,125.829379996,251.658759992,31.457344999,-63.085310002
66221,1538.332995933,1536.332995933,3076.665991866,6153.331983732,769.1664979665,1536.332995933,1538.332995933,1070.332995933,3076.665991866,6153.331983732,1538.332995933,1070.332995933
66222,4000.6335868573133,4165.6335868573,4000.6335868573,8001.2671737146,4000.6335868573,8331.2671737146,4000.6335868573133,4215.6335868573,8001.2671737146,8001.2671737146,4000.6335868573,8431.2671737146
